Breast	SVM	1.0	0.8451542547285166	0.9258200997725514	0.9258200997725514	0.7559289460184544	0.8905446800584148	0.006930172819655639
ecoli	SVM	1.0	0.936585811581694	0.9486832980505138	0.9403246919632545	0.8535639569308375	0.9358315517052599	0.0022142943015970515
glass	SVM	0.7293968086257969	0.7799835794659098	0.7799835794659098	0.7878385971583354	0.9091372900969896	0.7972679709625883	0.0035615305419405712
haberman	SVM	0.517661913037023	0.6313565641625271	0.6324555320336759	0.6892024376045112	0.5845225972250061	0.6110398088125486	0.0032806788437096716
heart	SVM	0.8122328620674136	0.8440971508067066	0.9113482076328211	0.8660254037844387	0.8498365855987975	0.8567080419780355	0.0010513308101605778
iris	SVM	1.0	1.0	0.9486832980505138	0.9746794344808963	0.9746794344808963	0.9796084334024613	0.00036731720677551287
libras	SVM	0.9660917830792959	0.9660917830792959	0.9178041904566052	0.8451542547285166	0.6430659644130345	0.8676415951513496	0.01456821187493183
liver	SVM	0.7071067811865476	0.7058865787567897	0.7628214415734117	0.7058865787567897	0.7656414934887765	0.729468574752463	0.0008066329313688797
segment	SVM	0.9987365756167877	0.9731236802019038	0.9757740446568024	0.9077220333716598	0.7886068896771579	0.9287926447048622	0.005832132539147749
Vehicle	SVM	0.9883941910609738	1.0	0.9874208829065749	0.9883036912035246	0.9832628356726936	0.9894763201687533	3.1225222241622315e-05
wine	SVM	0.9309493362512627	0.9770084209183945	1.0	1.0	1.0	0.9815915514339315	0.000720450395951788
yeast	SVM	0.7949396496358656	0.7009202512456548	0.7596074540975473	0.5467641620946355	0.43452409462674085	0.6473511223400888	0.018533317855479313
Breast	SMOTE-SVM	0.7071067811865476	0.7071067811865476	1.0	1.0	0.9258200997725514	0.8680067324291294	0.01799288388627735
ecoli	SMOTE-SVM	0.9911892555667041	0.9280323373346189	1.0	0.9403246919632545	0.8691128481717106	0.9457318266072576	0.0022448778746130644
glass	SMOTE-SVM	0.772048646977956	0.7894002212817057	0.7878385971583353	0.909717652294684	0.9819805060619657	0.8481971247549293	0.006916317360426439
haberman	SMOTE-SVM	0.6135719910778964	0.6881940940687525	0.776387646590141	0.7637626158259734	0.6123724356957946	0.6908577566517117	0.004954122165667736
heart	SMOTE-SVM	0.816496580927726	0.8440971508067066	0.9287087810503355	0.8498365855987975	0.8283182426526118	0.8534914682072354	0.0015523136974575382
iris	SMOTE-SVM	1.0	1.0	1.0	0.9746794344808963	0.9486832980505138	0.984672546506282	0.0004199761568338376
libras	SMOTE-SVM	0.9577271946177287	1.0	0.9178041904566052	0.8451542547285166	0.7071067811865476	0.8855584841978796	0.010564496188306524
liver	SMOTE-SVM	0.7474093186836597	0.7125718354591734	0.7712506636670704	0.7351987767803414	0.7656414934887765	0.7464144176158043	0.00045172407181145996
segment	SMOTE-SVM	0.9987365756167877	0.9657233927259062	1.0	0.9102475806593021	0.8736132918258107	0.9496641681655612	0.0025074197991372576
Vehicle	SMOTE-SVM	0.9844951849708404	1.0	0.9874208829065749	0.9961164901835046	0.9843740386976972	0.9904813193517233	4.0971876927011405e-05
wine	SMOTE-SVM	0.9309493362512627	0.9770084209183945	1.0	1.0	1.0	0.9815915514339315	0.000720450395951788
yeast	SMOTE-SVM	0.9075057450094813	0.9295759776682269	0.9012186870850046	0.6958920421054794	0.9064647382432047	0.8681314380222794	0.007511276993035084
Breast	cGAN-SMOTE	0.7071067811865476	0.6546536707079771	0.9258200997725514	1.0	0.7559289460184544	0.808701899537106	0.017429809113647755
ecoli	cGAN-SMOTE	1.0	0.9280323373346189	0.9822994862575031	0.9318911162960933	0.905341293183326	0.9495128466143082	0.001269396037382383
glass	cGAN-SMOTE	0.7526635789342987	0.8552935715858381	0.7878385971583353	0.9649012813540153	0.9819805060619657	0.8685355070188905	0.008453954820837613
haberman	cGAN-SMOTE	0.6386259760257971	0.67700320038633	0.7637626158259734	0.7416198487095663	0.5845225972250061	0.6811068476345346	0.00432875622299398
heart	cGAN-SMOTE	0.816496580927726	0.8874119674649424	0.9287087810503355	0.8498365855987975	0.8283182426526118	0.8621544315388826	0.0016897361778661184
iris	cGAN-SMOTE	1.0	1.0	1.0	1.0	0.9746794344808963	0.9949358868961793	0.00010258096611315544
libras	cGAN-SMOTE	0.932183199398798	1.0	0.909717652294684	0.8451542547285166	0.7071067811865476	0.8788323775217093	0.00982113990426897
liver	cGAN-SMOTE	0.724568837309472	0.7363704090404128	0.7491374350222555	0.7542980294561158	0.7058865787567897	0.734052257917009	0.00030521368142343323
segment	cGAN-SMOTE	0.9987365756167877	0.961852742309326	1.0	0.901483320039001	0.9038146549582465	0.9531774585846723	0.0018904428837758884
Vehicle	cGAN-SMOTE	0.9844951849708404	1.0	0.9874208829065749	0.9922177805456863	0.9843740386976972	0.9897015774241597	3.461590888836716e-05
wine	cGAN-SMOTE	0.9438798074485389	0.9770084209183945	1.0	1.0	1.0	0.9841776456733868	0.00048527084769885804
yeast	cGAN-SMOTE	0.8898825966347891	0.9295759776682269	0.8907186934946221	0.820412654142367	0.9083913392227081	0.8877962522325425	0.0013446291706174112
